canton,year,building_type,product,n,price_median_chf_kwh,price_p10_chf_kwh,price_p90_chf_kwh,price_mean_chf_kwh,fixed_median_chf_year,fixed_p10_chf_year,fixed_p90_chf_year,grid_chf_kwh_mean,energy_supply_chf_kwh_mean,community_fees_chf_kwh_mean,kev_chf_kwh_mean,metering_var_chf_kwh_mean,price_ttc_median_chf_kwh,price_ttc_p10_chf_kwh,price_ttc_p90_chf_kwh
Ticino,2019,maison_individuelle,Cheapest product,8.0,0.18195,0.166028,0.212955,0.18678750000000002,,,,0.07668749999999999,0.0654,0.0217,0.023,,0.19668794999999997,0.179476268,0.23020435500000003
Ticino,2019,maison_individuelle,Standard product,8.0,0.18906499999999998,0.17285299999999998,0.221364,0.19441375,,,,0.08017250000000001,0.07139999999999999,0.0217,0.023,,0.20437926499999998,0.18685409299999997,0.23929448399999997
Ticino,2020,appartement,Cheapest product,7.0,0.18795,0.15547,0.203676,0.1814714285714286,,,,0.06811,0.07100142857142858,0.019357142857142857,0.022999999999999996,,0.20317395,0.16806306999999998,0.220173756
Ticino,2020,appartement,Standard product,7.0,0.19394999999999998,0.15547,0.20455800000000002,0.18318571428571429,,,,0.06806142857142858,0.07271571428571429,0.019357142857142854,0.022999999999999996,,0.20965994999999998,0.16806306999999998,0.22112719800000002
Ticino,2020,maison_individuelle,Cheapest product,8.0,0.185245,0.169408,0.216055,0.19004875,,,,0.07722625,0.06772125000000001,0.022099999999999998,0.023,,0.20024984499999998,0.183130048,0.233555455
Ticino,2020,maison_individuelle,Standard product,8.0,0.19378499999999999,0.17645799999999998,0.22625599999999998,0.19894125000000001,,,,0.08194625,0.07372125,0.022099999999999998,0.023,,0.209481585,0.19075109799999998,0.244582736
Ticino,2021,appartement,Cheapest product,7.0,0.18985,0.156514,0.206576,0.18331000000000003,,,,0.07047857142857143,0.07007285714285716,0.01975714285714286,0.022999999999999996,,0.20522785,0.16919163399999998,0.22330865600000002
Ticino,2021,appartement,Standard product,7.0,0.19585,0.156514,0.20685800000000001,0.1850242857142857,,,,0.07047857142857142,0.07178714285714285,0.019757142857142855,0.022999999999999996,,0.21171384999999998,0.16919163399999998,0.22361349800000002
Ticino,2021,maison_individuelle,Cheapest product,8.0,0.18809,0.172727,0.217955,0.19275375,,,,0.08120875,0.06604375,0.0225,0.023,,0.20332529,0.18671788699999997,0.235609355
Ticino,2021,maison_individuelle,Standard product,8.0,0.196695,0.18002,0.229656,0.20216375,,,,0.0854,0.07204375,0.0225,0.023,,0.212627295,0.19460162000000003,0.24825813599999996
Ticino,2022,appartement,Cheapest product,7.0,0.19425,0.160992,0.210656,0.1876557142857143,,,,0.06992571428571429,0.07557285714285715,0.019157142857142855,0.022999999999999996,,0.20998425,0.174032352,0.227719136
Ticino,2022,appartement,Standard product,7.0,0.20024999999999998,0.15468,0.211094,0.1869242857142857,,,,0.06992571428571429,0.07637428571428571,0.019157142857142855,0.022999999999999996,,0.21647024999999998,0.16720908,0.228192614
Ticino,2022,maison_individuelle,Cheapest product,8.0,0.19382,0.179112,0.22235499999999997,0.19828125000000002,,,,0.08086875,0.07250999999999999,0.0219,0.023,,0.20951942,0.193620072,0.240365755
Ticino,2022,maison_individuelle,Standard product,8.0,0.200515,0.185112,0.231152,0.20554375,,,,0.08584125000000001,0.07851,0.0219,0.023,,0.216756715,0.200106072,0.249875312
Ticino,2023,appartement,Cheapest product,7.0,0.26365,0.23239200000000002,0.282556,0.2586271428571429,,,,0.08099714285714286,0.13607285714285716,0.01855714285714286,0.022999999999999996,,0.28500565,0.251215752,0.305443036
Ticino,2023,appartement,Standard product,7.0,0.26494,0.196744,0.276854,0.24211714285714284,,,,0.08088,0.11923857142857143,0.01855714285714286,0.022999999999999996,,0.28640014,0.212680264,0.299279174
Ticino,2023,maison_individuelle,Cheapest product,8.0,0.26208,0.24681000000000003,0.291755,0.26671374999999997,,,,0.09101375,0.13140000000000002,0.0213,0.023,,0.28330848,0.26680161,0.315387155
Ticino,2023,maison_individuelle,Standard product,8.0,0.26808,0.252513,0.297755,0.27259,,,,0.09344875,0.1219975,0.0213,0.023,,0.28979447999999997,0.272966553,0.321873155
Ticino,2024,appartement,Cheapest product,7.0,0.29447,0.265816,0.31618599999999997,0.29161,,,,0.10726142857142858,0.14278714285714286,0.018557142857142855,0.022999999999999996,,0.31832207,0.287347096,0.341797066
Ticino,2024,appartement,Standard product,7.0,0.30047,0.252222,0.31618599999999997,0.2886328571428572,,,,0.10569714285714285,0.14124428571428568,0.01855714285714286,0.022999999999999996,,0.32480807,0.272651982,0.341797066
Ticino,2024,maison_individuelle,Cheapest product,8.0,0.29451,0.277839,0.32683000000000006,0.29956499999999997,,,,0.11754375,0.13772125000000002,0.0213,0.023,,0.31836530999999996,0.30034395899999994,0.35330323
Ticino,2024,maison_individuelle,Standard product,8.0,0.30051,0.283839,0.33283,0.305565,,,,0.11785625,0.142755,0.0213,0.023,,0.32485131,0.30682995899999993,0.35978923
Ticino,2025,appartement,Cheapest product,7.0,0.25293,0.21302000000000001,0.274948,0.24541142857142859,,,,0.09828142857142856,0.10457285714285715,0.019557142857142856,0.022999999999999996,,0.27341732999999996,0.23027462,0.29721878799999996
Ticino,2025,appartement,Standard product,7.0,0.25893,0.21302000000000001,0.274948,0.24800142857142854,,,,0.09830857142857141,0.11089857142857143,0.01955714285714286,0.022999999999999996,,0.27990333,0.23027462,0.29721878799999996
Ticino,2025,maison_individuelle,Cheapest product,8.0,0.25541,0.239056,0.28700000000000003,0.26036000000000004,,,,0.11322749999999998,0.10183249999999999,0.0223,0.023,,0.27609821,0.258419536,0.310247
Ticino,2025,maison_individuelle,Standard product,8.0,0.262565,0.245056,0.300489,0.269045,,,,0.1138525,0.1165775,0.0223,0.023,,0.283832765,0.264905536,0.324828609
Ticino,2026,appartement,Cheapest product,7.0,0.21275,0.18699600000000002,0.237868,0.2132914285714286,180.0,60.0,360.0,0.08586428571428571,0.08335857142857142,0.01945714285714286,0.022999999999999996,0.00161,0.22998274999999999,0.20214267600000002,0.257135308
Ticino,2026,appartement,Standard product,7.0,0.24514,0.20433,0.257542,0.23353142857142856,180.0,60.0,420.0,0.08714571428571428,0.10338142857142855,0.019457142857142857,0.022999999999999996,0.0016885714285714284,0.26499634,0.22088073,0.27840290199999995
Ticino,2026,maison_individuelle,Cheapest product,8.0,0.23159000000000002,0.210102,0.277125,0.23926,60.0,60.0,60.0,0.09972,0.0804425,0.0222,0.023,0.0138975,0.25034879,0.22712026200000002,0.299572125
Ticino,2026,maison_individuelle,Standard product,8.0,0.25243499999999996,0.236645,0.29829900000000004,0.26071125,60.0,60.0,60.0,0.09972,0.1053325,0.0222,0.023,0.0138975,0.272882235,0.255813245,0.322461219
Uri,2011,appartement,Standard product,7.0,0.17554999999999998,0.15341,0.217638,0.1817342857142857,,,,0.08907285714285715,0.08234571428571427,0.005814285714285715,0.0045,,0.18976954999999998,0.16583621,0.235266678
Uri,2011,maison_individuelle,Standard product,8.0,0.20906000000000002,0.174096,0.26854999999999996,0.21540875,,,,0.121715,0.07893,0.0102625,0.0045000000000000005,,0.22599386,0.18819777599999998,0.29030255
Uri,2012,appartement,Standard product,7.0,0.17245000000000002,0.13857799999999998,0.214538,0.17444428571428575,,,,0.08292571428571428,0.08120285714285713,0.005814285714285715,0.0045,,0.18641845,0.14980281799999998,0.231915578
Uri,2012,maison_individuelle,Standard product,8.0,0.20596,0.170996,0.26544999999999996,0.21230875000000002,,,,0.118615,0.07893,0.0102625,0.0045000000000000005,,0.22264276,0.18484667600000002,0.28695145
Uri,2013,appartement,Standard product,7.0,0.17679999999999998,0.15683599999999998,0.221614,0.18513,,,,0.09119000000000001,0.08147,0.00797,0.0045,,0.19112079999999998,0.16953971599999998,0.239564734
Uri,2013,maison_individuelle,Standard product,8.0,0.21432,0.178651,0.27346299999999996,0.2205575,,,,0.11937624999999999,0.08438499999999999,0.012295,0.0045000000000000005,,0.23167991999999998,0.193121731,0.29561350299999994
Uri,2014,appartement,Standard product,7.0,0.17598,0.153414,0.235568,0.18820714285714285,,,,0.09755142857142858,0.07621142857142857,0.008442857142857144,0.005999999999999999,,0.19023437999999998,0.16584053399999998,0.25464900799999995
Uri,2014,maison_individuelle,Standard product,8.0,0.21945499999999998,0.18377500000000002,0.278592,0.22569875,,,,0.12267624999999999,0.08438499999999999,0.0126375,0.006,,0.23723085499999996,0.198660775,0.30115795199999995
Uri,2015,appartement,Standard product,7.0,0.16625,0.148124,0.237388,0.18259571428571428,,,,0.09166571428571428,0.07165428571428571,0.008275714285714286,0.011,,0.17971625,0.16012204400000002,0.25661642799999995
Uri,2015,maison_individuelle,Standard product,8.0,0.22235500000000002,0.183257,0.281492,0.22715125,,,,0.12064749999999999,0.0829925,0.0125125,0.011000000000000001,,0.24036575500000001,0.198100817,0.304292852
Uri,2016,appartement,Standard product,7.0,0.15703,0.139326,0.22433,0.17244571428571429,,,,0.08608142857142857,0.0642242857142857,0.009142857142857144,0.013,,0.16974943,0.150611406,0.24250073
Uri,2016,maison_individuelle,Standard product,8.0,0.21245000000000003,0.175264,0.26539799999999997,0.216315,,,,0.11532375,0.0761025,0.011887499999999999,0.013000000000000001,,0.22965845000000001,0.18946038399999998,0.286895238
Uri,2017,appartement,Standard product,7.0,0.15184,0.13398000000000002,0.21946200000000002,0.16785999999999998,,,,0.08515428571428572,0.058690000000000006,0.009014285714285714,0.015,,0.16413903999999999,0.14483238,0.237238422
Uri,2017,maison_individuelle,Standard product,8.0,0.20607999999999999,0.169479,0.250395,0.207865,,,,0.10878625,0.07287874999999999,0.0112,0.015,,0.22277248,0.18320679899999998,0.270676995
Uri,2018,appartement,Cheapest product,7.0,0.15844,0.14018,0.21491600000000002,0.17028714285714283,,,,0.08204000000000002,0.05796,0.007285714285714286,0.022999999999999996,,0.17127364,0.15153457999999997,0.232324196
Uri,2018,appartement,Standard product,7.0,0.15844,0.14018,0.221596,0.17297285714285712,,,,0.08329714285714286,0.059388571428571436,0.007285714285714285,0.022999999999999996,,0.17127364,0.15153457999999997,0.239545276
Uri,2018,maison_individuelle,Cheapest product,8.0,0.21233000000000002,0.17722000000000002,0.25277499999999997,0.21349625,,,,0.10798625,0.07251125,0.01,0.023,,0.22952873000000001,0.19157481999999998,0.273249775
Uri,2018,maison_individuelle,Standard product,8.0,0.22159999999999996,0.185379,0.268995,0.22440749999999998,,,,0.113895,0.07751125,0.01,0.023,,0.23954959999999997,0.20039469899999998,0.290783595
Uri,2019,appartement,Cheapest product,7.0,0.1563,0.126488,0.21587599999999998,0.1641842857142857,,,,0.07861571428571427,0.05585285714285714,0.006714285714285714,0.022999999999999996,,0.16896029999999998,0.136733528,0.23336195599999995
Uri,2019,appartement,Standard product,7.0,0.1563,0.126488,0.222556,0.16615571428571427,,,,0.07915857142857143,0.05728142857142856,0.006714285714285714,0.022999999999999996,,0.16896029999999998,0.136733528,0.240583036
Uri,2019,maison_individuelle,Cheapest product,8.0,0.20890999999999998,0.178071,0.24916,0.2118825,,,,0.10916000000000001,0.06972375,0.01,0.023,,0.22583171,0.192494751,0.26934196
Uri,2019,maison_individuelle,Standard product,8.0,0.21817999999999999,0.185942,0.26538,0.22267875,,,,0.11495375000000001,0.07472375,0.01,0.023,,0.23585257999999998,0.201003302,0.28687577999999997
Uri,2020,appartement,Cheapest product,7.0,0.156,0.12568800000000002,0.21557600000000002,0.16367,,,,0.07810142857142857,0.05585285714285715,0.006714285714285715,0.022999999999999996,,0.16863599999999998,0.135868728,0.233037656
Uri,2020,appartement,Standard product,7.0,0.156,0.12568800000000002,0.222256,0.16564142857142855,,,,0.07864428571428571,0.05728142857142856,0.006714285714285714,0.022999999999999996,,0.16863599999999998,0.135868728,0.240258736
Uri,2020,maison_individuelle,Cheapest product,8.0,0.20861,0.177771,0.24886,0.21158749999999998,,,,0.10886499999999999,0.06972375,0.01,0.023,,0.22550741,0.192170451,0.26901766
Uri,2020,maison_individuelle,Standard product,8.0,0.21788000000000002,0.18564199999999997,0.26508,0.22237875,,,,0.11465375,0.07472375,0.01,0.023,,0.23552828,0.20067900199999997,0.28655147999999997
Uri,2021,appartement,Cheapest product,7.0,0.1533,0.122988,0.207576,0.1593842857142857,,,,0.07810142857142857,0.05156714285714286,0.006714285714285714,0.022999999999999996,,0.16571729999999998,0.132950028,0.224389656
Uri,2021,appartement,Standard product,7.0,0.1533,0.122988,0.217256,0.16221285714285713,,,,0.07864428571428571,0.05385285714285715,0.006714285714285714,0.022999999999999996,,0.16571729999999998,0.132950028,0.234853736
Uri,2021,maison_individuelle,Cheapest product,8.0,0.20081,0.17075600000000002,0.24096,0.20393125,,,,0.10886499999999999,0.0620675,0.01,0.023,,0.21707560999999997,0.184587236,0.26047776
Uri,2021,maison_individuelle,Standard product,8.0,0.21308,0.181627,0.26017999999999997,0.2177225,,,,0.11465375,0.0700675,0.01,0.023,,0.23033947999999999,0.19633878700000001,0.2812545799999999
Uri,2022,appartement,Cheapest product,7.0,0.1583,0.127988,0.207576,0.1629557142857143,,,,0.07810142857142857,0.05513857142857143,0.006714285714285714,0.022999999999999996,,0.17112229999999998,0.138355028,0.224389656
Uri,2022,appartement,Standard product,7.0,0.16329999999999997,0.132988,0.217256,0.16936285714285715,,,,0.07864428571428571,0.06100285714285715,0.006714285714285714,0.022999999999999996,,0.17652729999999997,0.143760028,0.234853736
Uri,2022,maison_individuelle,Cheapest product,8.0,0.20081,0.17075600000000002,0.24096,0.20393125,,,,0.10886499999999999,0.0620675,0.01,0.023,,0.21707560999999997,0.184587236,0.26047776
Uri,2022,maison_individuelle,Standard product,8.0,0.21308,0.181627,0.26017999999999997,0.21772249999999999,,,,0.11465375,0.0700675,0.01,0.023,,0.23033947999999999,0.19633878700000001,0.2812545799999999
Uri,2023,appartement,Cheapest product,7.0,0.24606999999999998,0.21278200000000003,0.28842,0.24655999999999997,,,,0.08159571428571429,0.13525142857142858,0.006714285714285714,0.022999999999999996,,0.26600166999999997,0.23001734199999999,0.31178202
Uri,2023,appartement,Standard product,7.0,0.24856999999999999,0.21528200000000003,0.29510000000000003,0.25031714285714285,,,,0.08213857142857142,0.13846571428571428,0.006714285714285714,0.022999999999999996,,0.26870416999999996,0.232719842,0.3190031
Uri,2023,maison_individuelle,Cheapest product,8.0,0.28020500000000004,0.258145,0.321879,0.2858775,,,,0.11328375,0.139595,0.01,0.023,,0.302901605,0.279054745,0.347951199
Uri,2023,maison_individuelle,Standard product,8.0,0.28947,0.266023,0.338099,0.2966675,,,,0.11907499999999999,0.144595,0.01,0.023,,0.31291707,0.287570863,0.36548501899999997
Uri,2024,appartement,Cheapest product,6.0,0.266205,0.240105,0.30413,0.2701466666666667,,,,0.10338666666666667,0.13642833333333332,0.007333333333333333,0.022999999999999996,,0.287767605,0.25955350499999996,0.32876453
Uri,2024,appartement,Standard product,7.0,0.27393999999999996,0.242644,0.31,0.2741157142857143,,,,0.10375000000000001,0.13965285714285716,0.007714285714285714,0.022999999999999996,,0.29612913999999996,0.262298164,0.33510999999999996
Uri,2024,maison_individuelle,Cheapest product,8.0,0.295105,0.273045,0.336779,0.30077750000000003,,,,0.12818374999999999,0.139595,0.01,0.023,,0.319008505,0.295161645,0.364058099
Uri,2024,maison_individuelle,Standard product,8.0,0.30437,0.28092300000000003,0.352999,0.3115675,,,,0.133975,0.144595,0.01,0.023,,0.32902396999999994,0.303677763,0.381591919
Uri,2025,appartement,Cheapest product,6.0,0.23968499999999998,0.21210500000000002,0.27122999999999997,0.24100666666666667,,,,0.086845,0.12383,0.007333333333333333,0.022999999999999996,,0.25909948499999996,0.229285505,0.29319963
Uri,2025,appartement,Standard product,7.0,0.24464,0.22171000000000002,0.276836,0.24632428571428575,,,,0.08789999999999999,0.12771142857142856,0.007714285714285714,0.022999999999999996,,0.26445584,0.23966851,0.299259716
Uri,2025,maison_individuelle,Cheapest product,8.0,0.2761,0.258484,0.328802,0.2863,,,,0.1174225,0.135875,0.01,0.023,,0.29846409999999995,0.27942120400000003,0.35543496199999997
Uri,2025,maison_individuelle,Standard product,8.0,0.285365,0.266355,0.345022,0.29708875,,,,0.12321125,0.140875,0.01,0.023,,0.30847956499999996,0.287929755,0.372968782
Uri,2026,appartement,Standard product,7.0,0.20151,0.171804,0.227128,0.20169571428571426,180.0,72.0,786.0,0.08309285714285715,0.08573571428571429,0.007714285714285714,0.022999999999999996,0.002154285714285714,0.21783230999999997,0.18572012400000001,0.245525368
Uri,2026,maison_individuelle,Standard product,8.0,0.2391,0.224034,0.300928,0.252715,72.0,72.0,93.6,0.10055625,0.10178875,0.01,0.023,0.01737,0.2584671,0.242180754,0.325303168
Valais,2011,appartement,Standard product,7.0,0.17171,0.152648,0.200194,0.17498714285714284,,,,0.06480428571428572,0.09902428571428572,0.005377142857142857,0.0045,,0.18561851,0.16501248799999998,0.216409714
Valais,2011,maison_individuelle,Standard product,8.0,0.19121499999999997,0.173979,0.222332,0.19469375,,,,0.0836225,0.09905,0.008,0.0045000000000000005,,0.20670341499999997,0.188071299,0.24034089199999997
Valais,2012,appartement,Standard product,7.0,0.1592,0.148778,0.181948,0.16433571428571428,,,,0.060481428571428575,0.09683142857142858,0.005223571428571429,0.0045,,0.1720952,0.160829018,0.196685788
Valais,2012,maison_individuelle,Standard product,8.0,0.17804,0.15714999999999998,0.214469,0.18177749999999998,,,,0.07561875,0.0960375,0.007331875,0.0045000000000000005,,0.19246123999999998,0.16987915,0.23184098899999997
Valais,2013,appartement,Standard product,7.0,0.15254,0.13663799999999998,0.17525600000000002,0.15442142857142857,,,,0.06076,0.08598714285714289,0.0063157142857142865,0.0045,,0.16489574,0.147705678,0.189451736
Valais,2013,maison_individuelle,Standard product,8.0,0.16682999999999998,0.15154,0.20590799999999998,0.17414000000000002,,,,0.072453125,0.08894625,0.0075975,0.0045000000000000005,,0.18034322999999997,0.16381474000000001,0.22258654799999997
Valais,2014,appartement,Standard product,7.0,0.14818,0.13181600000000002,0.17356,0.15049285714285715,,,,0.061628571428571435,0.07703714285714285,0.006374285714285714,0.005999999999999999,,0.16018258,0.142493096,0.18761836
Valais,2014,maison_individuelle,Standard product,8.0,0.16475,0.154359,0.200298,0.17208625000000002,,,,0.07975125,0.08082875,0.00773125,0.006,,0.17809474999999997,0.166862079,0.216522138
Valais,2015,appartement,Standard product,7.0,0.14914,0.138902,0.171994,0.15274285714285715,,,,0.06291571428571428,0.07143571428571428,0.007265714285714285,0.011,,0.16122034,0.150153062,0.185925514
Valais,2015,maison_individuelle,Standard product,8.0,0.161895,0.150537,0.19227,0.16633124999999999,,,,0.07763,0.07294250000000001,0.00847125,0.011000000000000001,,0.175008495,0.162730497,0.20784386999999996
Valais,2016,appartement,Standard product,7.0,0.14264,0.131044,0.17208,0.14838714285714286,,,,0.06253428571428571,0.06534857142857144,0.00723,0.013,,0.15419383999999997,0.14165856400000001,0.18601848
Valais,2016,maison_individuelle,Standard product,8.0,0.1615,0.148943,0.18631999999999999,0.16433,,,,0.077105,0.06732250000000001,0.008555,0.013000000000000001,,0.1745815,0.161007383,0.20141191999999997
Valais,2017,appartement,Standard product,7.0,0.1331,0.10683600000000001,0.154154,0.12926285714285712,,,,0.058658571428571435,0.051905714285714284,0.00651,0.015,,0.14388109999999998,0.11548971600000002,0.166640474
Valais,2017,maison_individuelle,Standard product,8.0,0.141815,0.129556,0.176291,0.14777875000000001,,,,0.07439499999999999,0.05406875,0.00814375,0.015,,0.15330201499999999,0.140050036,0.19057057100000002
Valais,2018,appartement,Cheapest product,7.0,0.1305,0.12186799999999999,0.15859600000000001,0.13673142857142856,,,,0.05581428571428572,0.05147285714285714,0.006657142857142857,0.022999999999999996,,0.1410705,0.131739308,0.171442276
Valais,2018,appartement,Standard product,7.0,0.1465,0.13786800000000002,0.174596,0.15273142857142855,,,,0.05738857142857142,0.06313571428571428,0.0065028571428571436,0.022999999999999996,,0.1583665,0.149035308,0.18873827599999998
Valais,2018,maison_individuelle,Cheapest product,8.0,0.147905,0.13501,0.17107999999999998,0.14986375000000002,,,,0.07531,0.05365375,0.0077375000000000005,0.023,,0.15988530499999998,0.14594581,0.18493748
Valais,2018,maison_individuelle,Standard product,8.0,0.1649,0.15101,0.192909,0.167815,,,,0.0766875,0.0621175,0.007685,0.023,,0.1782569,0.16324181,0.208534629
Valais,2019,appartement,Cheapest product,7.0,0.14164,0.127276,0.15194000000000002,0.14022428571428572,,,,0.05443285714285714,0.05900142857142857,0.006242857142857143,0.022999999999999996,,0.15311283999999997,0.137585356,0.16424714
Valais,2019,appartement,Standard product,7.0,0.15664,0.14227599999999999,0.16694,0.15522428571428573,,,,0.05648142857142857,0.07090857142857143,0.006178571428571428,0.022999999999999996,,0.16932784,0.153800356,0.18046214
Valais,2019,maison_individuelle,Cheapest product,8.0,0.16208499999999998,0.15154,0.18936,0.1671575,,,,0.074405,0.063,0.0083125,0.023,,0.17521388499999999,0.16381474,0.20469816
Valais,2019,maison_individuelle,Standard product,8.0,0.177085,0.16400800000000001,0.20436,0.18104625000000002,,,,0.077849375,0.073405,0.0082425,0.023,,0.191428885,0.177292648,0.22091316
Valais,2020,appartement,Cheapest product,7.0,0.1503,0.132416,0.161076,0.14739714285714284,,,,0.04839142857142857,0.07020571428571427,0.0058,0.022999999999999996,,0.1624743,0.143141696,0.17412315599999997
Valais,2020,appartement,Standard product,7.0,0.1573,0.13941599999999998,0.168076,0.15439714285714284,,,,0.05372142857142857,0.07700285714285715,0.0058,0.022999999999999996,,0.17004129999999998,0.150708696,0.181690156
Valais,2020,maison_individuelle,Cheapest product,8.0,0.16908499999999999,0.154581,0.20679,0.17610874999999998,,,,0.0694575,0.07533875,0.0083125,0.023,,0.18278088499999995,0.167102061,0.22353999
Valais,2020,maison_individuelle,Standard product,8.0,0.176085,0.161446,0.21378999999999998,0.1830525,,,,0.07491249999999999,0.07865187500000001,0.008095,0.023,,0.190347885,0.174523126,0.23110698999999998
Valais,2021,appartement,Cheapest product,7.0,0.14794000000000002,0.12503999999999998,0.15828799999999998,0.14263571428571428,,,,0.05094571428571428,0.06257571428571429,0.006114285714285714,0.022999999999999996,,0.15992314000000002,0.13516824,0.17110932799999998
Valais,2021,appartement,Standard product,7.0,0.15878,0.132044,0.165298,0.15034142857142857,,,,0.05486428571428571,0.06957571428571428,0.0061,0.022999999999999996,,0.17164118,0.14273956399999999,0.178687138
Valais,2021,maison_individuelle,Cheapest product,8.0,0.166725,0.152167,0.20441099999999998,0.17373,,,,0.07445750000000001,0.06733875,0.00893375,0.023,,0.180229725,0.164492527,0.22096829099999998
Valais,2021,maison_individuelle,Standard product,8.0,0.17368499999999998,0.159181,0.21139,0.18070875,,,,0.0784725,0.07233125,0.0086,0.023,,0.187753485,0.172074661,0.22851259
Valais,2022,appartement,Cheapest product,7.0,0.1673,0.139188,0.17661400000000002,0.15919285714285714,,,,0.05192714285714286,0.07803714285714287,0.006228571428571429,0.022999999999999996,,0.1808513,0.15046222799999998,0.190919734
Valais,2022,appartement,Standard product,7.0,0.1743,0.146188,0.183614,0.16619285714285717,,,,0.05613142857142857,0.08299142857142858,0.006228571428571429,0.022999999999999996,,0.1884183,0.158029228,0.198486734
Valais,2022,maison_individuelle,Cheapest product,8.0,0.186085,0.171511,0.22379,0.19309625,,,,0.0774575,0.08333875,0.0093,0.023,,0.201157885,0.185403391,0.24191698999999997
Valais,2022,maison_individuelle,Standard product,8.0,0.19222,0.17558200000000002,0.23079,0.19822125000000002,,,,0.08161375,0.08226375,0.008812500000000001,0.023,,0.20778982,0.189804142,0.24948399
Valais,2023,appartement,Cheapest product,7.0,0.271,0.232536,0.28515999999999997,0.26121428571428573,,,,0.058719999999999994,0.17245142857142856,0.007042857142857143,0.022999999999999996,,0.292951,0.251371416,0.30825795999999994
Valais,2023,appartement,Standard product,7.0,0.27308,0.235536,0.28431,0.26283285714285715,,,,0.061344285714285726,0.17022,0.007042857142857142,0.022999999999999996,,0.29519947999999996,0.254614416,0.30733910999999997
Valais,2023,maison_individuelle,Cheapest product,8.0,0.29918500000000003,0.28458100000000003,0.33686,0.30617125,,,,0.08645749999999999,0.18633875,0.010374999999999999,0.023,,0.323418985,0.30763206099999996,0.36414566
Valais,2023,maison_individuelle,Standard product,8.0,0.285605,0.267807,0.325212,0.29151125,,,,0.0925175,0.16367,0.009805,0.023,,0.308739005,0.289499367,0.35155417199999994
Valais,2024,appartement,Cheapest product,7.0,0.24776,0.23250400000000002,0.267484,0.25035285714285715,,,,0.09057857142857142,0.13055857142857144,0.005651428571428571,0.022999999999999996,,0.26782856,0.251336824,0.289150204
Valais,2024,appartement,Standard product,7.0,0.30858,0.271092,0.319212,0.29803285714285715,,,,0.08064857142857143,0.1838357142857143,0.00727142857142857,0.022999999999999996,,0.33357498,0.29305045199999996,0.345068172
Valais,2024,maison_individuelle,Cheapest product,8.0,0.26642999999999994,0.24355,0.312864,0.27252875,,,,0.1181475,0.12083125,0.00951,0.023,,0.28801082999999994,0.26327754999999997,0.33820598399999996
Valais,2024,maison_individuelle,Standard product,8.0,0.308875,0.28855699999999995,0.350002,0.31498125,,,,0.1111775,0.16622875,0.01005875,0.023,,0.333893875,0.31193011699999995,0.37835216199999994
Valais,2025,appartement,Cheapest product,7.0,0.25074,0.199594,0.26144999999999996,0.2344757142857143,,,,0.07024142857142858,0.13270571428571426,0.00853,0.022999999999999996,,0.27104994,0.215761114,0.28262745
Valais,2025,appartement,Standard product,7.0,0.25574,0.207394,0.26644999999999996,0.2407614285714286,,,,0.07822,0.13273428571428572,0.007244285714285714,0.022999999999999996,,0.27645494000000004,0.224192914,0.28803245
Valais,2025,maison_individuelle,Cheapest product,8.0,0.274485,0.25988100000000003,0.31216,0.28147125,,,,0.08875749999999999,0.15933875,0.010375,0.023,,0.29671828499999997,0.280931361,0.33744495999999996
Valais,2025,maison_individuelle,Standard product,8.0,0.275375,0.263697,0.31716,0.2841475,,,,0.10132125,0.1387075,0.00991,0.023,,0.297680375,0.28505645700000004,0.34284996
Valais,2026,appartement,Cheapest product,7.0,0.22533999999999998,0.204214,0.234504,0.22183,236.4,79.2,540.0,0.06763428571428572,0.1235557142857143,0.005432857142857142,0.022999999999999996,0.0022071428571428567,0.24359253999999997,0.22075533400000003,0.25349882399999996
Valais,2026,appartement,Standard product,7.0,0.22431,0.205764,0.236504,0.22285428571428573,119.76,79.2,494.16,0.07749285714285715,0.12599,0.006861428571428571,0.022999999999999996,0.0020585714285714283,0.24247911,0.222430884,0.255660824
Valais,2026,maison_individuelle,Cheapest product,8.0,0.256965,0.23250500000000002,0.32034599999999996,0.26875375,79.2,79.2,79.2,0.0780575,0.13833875,0.011012500000000001,0.023,0.018345,0.277779165,0.25133790500000003,0.346294026
Valais,2026,maison_individuelle,Standard product,8.0,0.258965,0.234505,0.32154499999999997,0.27042,79.2,79.2,79.2,0.09369750000000002,0.13211625000000002,0.01026875,0.023,0.018345,0.279941165,0.253499905,0.34759014499999996
Vaud,2011,appartement,Standard product,7.0,0.21383,0.161344,0.23133,0.2016328571428571,,,,0.08495857142857142,0.10039,0.010357142857142858,0.0045,,0.23115022999999998,0.17441286399999997,0.25006773
Vaud,2011,maison_individuelle,Standard product,8.0,0.21444,0.18826299999999999,0.25189500000000004,0.21679625000000002,,,,0.10422875000000001,0.0977175,0.009000000000000001,0.0045000000000000005,,0.23180963999999998,0.203512303,0.272298495
Vaud,2012,appartement,Standard product,7.0,0.2034,0.154788,0.220982,0.1930257142857143,,,,0.07686571428571429,0.09929999999999999,0.010357142857142858,0.0045,,0.2198754,0.167325828,0.23888154199999997
Vaud,2012,maison_individuelle,Standard product,8.0,0.20591500000000001,0.181634,0.24235500000000001,0.20838875,,,,0.09523499999999999,0.0977175,0.009000000000000001,0.0045000000000000005,,0.22259411499999998,0.196346354,0.261985755
