OBJECTID;EGID;NO_AUTOR;CATEGORIE_BATPRO;NOMBAT;DESTINATION;NOMENCLATURE;NOMEN_CLASSE;NIVEAUX_HORSOL;NIVEAUX_SSOL;HAUTEUR;DATEDT;TYPE;GENRE;COMMUNE;SHAPE.AREA;SHAPE.LEN
6727;1019048;DD 329509/2;Bâtiment;;Ecole primaire;4.1.3;Equipement collectif;4;0;13.64;20260309072652;Transf-Surelev;Hors-sol;Lancy;215.478296685;64.0246484906352
6728;295531522;DD 343469;Bâtiment;;Hangar agricole;3.1.5;Activités;2;0;8.4;20260309075434;Nouveau;Hors-sol;Troinex;158.62336725;50.7807961392045
6729;295531523;DD 343469;Bâtiment;;Hangar agricole;3.1.5;Activités;2;0;8.4;20260309075434;Nouveau;Hors-sol;Troinex;158.90975621;50.8323978281683
6730;295531524;DD 343754;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;2;1;5.85;20260309092341;Nouveau;Hors-sol;Lancy;283.64746798;76.3988612478615
6731;295531525;DD 343715;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;13.98;20260310065433;Nouveau;Hors-sol;Cartigny;766.471123265;135.519848274929
6732;295531526;DD 343715;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;13.68;20260309111340;Nouveau;Hors-sol;Cartigny;495.80494214;98.1981913095099
6733;295531527;DD 343715;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;13.68;20260309112824;Nouveau;Hors-sol;Cartigny;443.131537225;95.5217794032496
6734;295531528;DD 343715;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;2;6;20260310065710;Nouveau;Sous-sol;Cartigny;2579.48650155;329.549099213589
6735;295531529;DD 343641;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;8;0;23.71;20260310074846;Nouveau;Hors-sol;Genève-Petit-Saconnex;252.909233095;70.1993757276737
6736;295531530;DD 343641;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;6.01;20260310075623;Nouveau;Sous-sol;Genève-Petit-Saconnex;510.88808425;93.5014228916346
6737;1022962;APA 343998;Véranda;;Habitation un logement;1.1.1;Habitation;2;1;3.24;20260310082028;Transformation;Hors-sol;Plan-les-Ouates;18.924112615;17.8310721173871
6738;1028439;APA 343978;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;3;20260310085039;Transformation;Hors-sol;Vernier;5.31076611;56.2812660406512
6739;295531531;APA 344006;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.23;20260310091449;Nouveau;Hors-sol;Bardonnex;4.26911901;9.92170494638566
6740;295531532;APA 344026;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.45;20260310093242;Nouveau;Hors-sol;Chêne-Bougeries;14.80469675;16.0540434571295
6741;295524557;DD 310912;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.39;20260310160619;Nouveau;Sous-sol;Gy;977.68505958;141.511479097536
6742;295531533;DD 310912;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20260310161936;Nouveau;Hors-sol;Gy;12.1805671;13.9623186370588
6743;295524556;DD 310912;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;10.62;20260310161822;Nouveau;Hors-sol;Gy;229.85733178;66.723695328054
6744;295531534;DD 310912;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;10.62;20260310161859;Nouveau;Hors-sol;Gy;225.10654602;62.3652394182793
6745;295530542;DD 337906/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.55;20260311074817;Nouveau;Sous-sol;Corsier;1162.45226026;214.434177189173
6746;295531540;DD 343543;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.9;20260312080710;Nouveau;Hors-sol;Veyrier;97.50040398;41.0000685352337
6747;295531539;DD 343543;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.9;20260312080710;Nouveau;Hors-sol;Veyrier;97.500053535;41.0000371291181
6748;295531541;DD 343543;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260312082113;Nouveau;Sous-sol;Veyrier;207.174648075;86.2251582660469
6348;1020624;DD 342127/1;Véranda;;Hab. deux logements;1.2.1;Habitation;1;0;2.96;20251120161705;Transformation;Hors-sol;Meyrin;19.84758634;17.8499955956356
6349;1012074;DD 331533/2;Bâtiment;;Bureaux;3.4.1;Activités;7;2;25.8;20251121142233;Transf-Surelev;Hors-sol;Genève-Plainpalais;6304.11485896;447.883471023427
6350;2042954;DD 341739;Bâtiment;;Autre école;4.1.6;Equipement collectif;3;1;10.3;20251121132842;Transformation;Hors-sol;Vandoeuvres;170.39705367;53.9707038206674
6351;295531213;DD 341952;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;8.62;20251121152326;Nouveau;Hors-sol;Cologny;353.022890035;78.1350708423524
6352;295531215;DD 341952;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.62;20251121152326;Nouveau;Sous-sol;Cologny;237.5248016;122.486935872368
6353;295531216;DD 341952;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;7.56;20251121163041;Nouveau;Sous-sol;Cologny;1092.672875525;159.123910267573
6354;295531217;DD 341952;Bâtiment;;Hab. deux logements;1.2.1;Habitation;1;0;3.42;20251121152326;Nouveau;Hors-sol;Cologny;118.66246756;47.8722934006012
6355;295531094;APA 341284;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;1;3.41;20251127153406;Nouveau;Hors-sol;Presinge;49.93860044;32.6799229701204
6356;295531222;DD 342151;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;11.56;20251127111850;Nouveau;Hors-sol;Collonge-Bellerive;376.630156865;102.24361779899
6357;295531223;DD 342151;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;5.19;20251127112532;Nouveau;Sous-sol;Collonge-Bellerive;971.030737825;135.763750858779
6358;295531205;APA 342110/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.45;20251119093340;Nouveau;Hors-sol;Confignon;20.1400671;18.2000352365359
6359;1014777;DD 341874/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;9;0;23.02;20251119105837;Transf-Surelev;Hors-sol;Genève-Petit-Saconnex;311.508790785;89.492104011825
6360;295074509;DD 341956;Bâtiment;;CERN;4.12.5;Equipement collectif;0;1;3.1;20251119080847;Transformation;Sous-sol;Meyrin;147.549633855;103.244905717072
6361;295531041;DD 340850/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.85;20251128151524;Nouveau;Hors-sol;Confignon;85.042571835;38.9298166861648
6362;295531042;DD 340850/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.85;20251128151647;Nouveau;Hors-sol;Confignon;84.56798374;38.9600630150815
6363;295531043;DD 340850/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.85;20251128151357;Nouveau;Hors-sol;Confignon;84.568123005;38.960063015183
6364;295531044;DD 340850/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.85;20251128151404;Nouveau;Hors-sol;Confignon;84.817452425;39.0453830985196
6365;295531045;DD 340850/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.53;20250923154722;Nouveau;Hors-sol;Confignon;21.7195866;20.020084212871
6366;295531046;DD 340850/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.53;20250923154722;Nouveau;Hors-sol;Confignon;21.7195866;20.020084212871
6367;295531047;DD 340850/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.53;20251128150632;Nouveau;Hors-sol;Confignon;21.51374052;19.6000455234292
6368;295531048;DD 340850/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.53;20251128151650;Nouveau;Hors-sol;Confignon;21.5140438;19.6002282211533
6369;295531224;DD 342106;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.8;20251128085617;Nouveau;Hors-sol;Collonge-Bellerive;252.44826224;85.4809685034908
6370;295531225;DD 342106;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20251128094657;Nouveau;Sous-sol;Collonge-Bellerive;407.71289998;100.051905952979
6371;295531226;DD 342106;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;0;1;3;20251128090749;Nouveau;Sous-sol;Collonge-Bellerive;7.36518094;10.9581130237454
6372;295531227;DD 342106;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.8;20251128091933;Nouveau;Hors-sol;Collonge-Bellerive;31.20015296;23.6000204253686
6749;295531542;APA 344027;Bâtiment spécial;;Bureaux;3.4.1;Activités;3;0;8.4;20260312091227;Nouveau;Hors-sol;Lancy;44.657076845;26.8494924041408
6750;295531543;DD 343939;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;11.17;20260313081738;Nouveau;Hors-sol;Plan-les-Ouates;255.280762475;73.6984524689668
6751;295531544;DD 343939;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.05;20260313075540;Nouveau;Sous-sol;Plan-les-Ouates;461.9936572;100.024598775677
6752;1002799;APA 344124;Véranda;;Habitation un logement;1.1.1;Habitation;2;1;3.47;20260313084937;Transformation;Hors-sol;Bernex;20.859253615;18.9972935893798
6753;295531547;APA 344158;Bâtiment;;Instal. tech. élec. SIG;4.10.1.6;Equipement collectif;1;0;3.46;20260316070412;Nouveau;Hors-sol;Vernier;27.421295195;22.2112399465875
6754;295531548;DD 343725;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7.52;20260316072504;Nouveau;Hors-sol;Meinier;100.0529096;41.759911649161
6755;295531550;DD 343828;Bâtiment;;CERN;4.12.5;Equipement collectif;0;1;4.08;20260316114339;Nouveau;Sous-sol;Meyrin;1233.36938148;245.460082017665
6756;295526727;DD 344114;Bâtiment;;Hangar;3.5.2;Activités;1;1;11.53;20260316081629;Nouveau;Hors-sol;Satigny;3000.00028068;220.000004761658
6757;295531549;DD 343828;Bâtiment;;CERN;4.12.5;Equipement collectif;7;0;28.82;20260316115104;Nouveau;Hors-sol;Meyrin;3689.764482945;381.341341709527
6758;295531553;DD 344013;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.92;20260317063321;Nouveau;Hors-sol;Genthod;76.820617185;35.5296227141583
6759;295531552;DD 344013;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260317063917;Nouveau;Sous-sol;Genthod;673.22377124;144.838501208012
6760;295531554;DD 344013;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.92;20260317063410;Nouveau;Hors-sol;Genthod;74.458212375;34.8948781909865
6761;295531555;DD 344013;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.92;20260317063425;Nouveau;Hors-sol;Genthod;74.73586692;34.9695294564851
6762;295531551;DD 344013;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.92;20260317063459;Nouveau;Hors-sol;Genthod;76.23932804;35.3734205675119
6763;295531556;APA 344104;Bâtiment spécial;;Ecole primaire;4.1.3;Equipement collectif;2;0;5.72;20260317071943;Nouveau;Hors-sol;Genève-Eaux-Vives;107.8983453;44.0800517758166
6764;295531557;APA 344104;Bâtiment spécial;;Ecole primaire;4.1.3;Equipement collectif;2;0;5.72;20260317073007;Nouveau;Hors-sol;Genève-Cité;107.89828169;44.080042699262
6765;295531558;DD 343967;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.74;20260317080920;Nouveau;Sous-sol;Pregny-Chambésy;576.941386895;104.784085344029
6766;295531559;DD 343967;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;8.52;20260317080343;Nouveau;Hors-sol;Pregny-Chambésy;341.624017215;78.9470869879096
6767;295531560;DD 343897;Bâtiment;;Station d'épuration;4.10.8;Equipement collectif;1;0;6.33;20260317083847;Nouveau;Hors-sol;Vernier;89.20425694;42.4599914719689
6768;295531561;APA 344221;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.34;20260318064527;Nouveau;Hors-sol;Plan-les-Ouates;10.45011729;13.1000579734455
6769;295530765;DD 339027;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.6;20260319134352;Nouveau;Hors-sol;Genthod;819.80542606;200.984554670789
6770;295531563;DD 344010;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.15;20260318075730;Nouveau;Sous-sol;Genève-Petit-Saconnex;439.931710485;97.188291355061
6373;1001695;DD 342120;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;3;1;10.95;20251128135349;Transformation;Hors-sol;Bellevue;16.097484315;109.161729527449
6374;1001692;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135143;Transformation;Hors-sol;Bellevue;5.241274575;35.5439333513411
6375;1018651;DD 341745;Bâtiment;;Douane;4.6.8;Equipement collectif;3;1;7.4;20251121170541;Transformation;Hors-sol;Jussy;12.804317125;115.08054571629
6376;295531220;DD 342112;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;8.47;20251125084208;Nouveau;Hors-sol;Meyrin;210.01808482;68.9759480983003
6377;1027658;DD 341768;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;7.28;20251126101144;Transformation;Hors-sol;Vandoeuvres;82.36358064;43.0950129509657
6378;295531206;DD 342021/1;Bâtiment;;Centre de loisirs;4.5.7;Equipement collectif;1;0;4.95;20251119155700;Nouveau;Hors-sol;Vernier;334.701715765;89.0830831811085
6379;1001694;DD 342120;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;4;0;13.67;20251128135301;Transformation;Hors-sol;Bellevue;9.35258834;62.9635361954783
6380;1001693;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135211;Transformation;Hors-sol;Bellevue;4.78663572;32.51033274307
6381;1001692;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135143;Transformation;Hors-sol;Bellevue;4.80095416;32.6077765426856
6382;1001691;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135053;Transformation;Hors-sol;Bellevue;6.706784205;45.3211531055842
6383;1001691;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135612;Transformation;Hors-sol;Bellevue;6.25048448;42.2728176876881
6384;1001693;DD 342120;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;4;1;13.65;20251128135211;Transformation;Hors-sol;Bellevue;6.82748752;46.1194294749555
6385;295531228;DD 342155;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.02;20251128161324;Nouveau;Hors-sol;Lancy;63.966689785;31.9945308215656
6386;295531229;DD 342155;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.02;20251128161324;Nouveau;Hors-sol;Lancy;63.57866025;31.8990007867405
6387;295531230;DD 342155;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.02;20251128161324;Nouveau;Hors-sol;Lancy;62.97536502;31.7500829945748
6388;295531231;DD 342155;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.02;20251128161324;Nouveau;Hors-sol;Lancy;62.958962985;31.7458019345843
6389;295531232;DD 342155;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;397.9;20251128161324;Nouveau;Sous-sol;Lancy;365.891445145;96.0847305524647
6390;295531233;DD 342155;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.95;20251128161325;Nouveau;Hors-sol;Lancy;18.63928322;18.0571101885189
6391;295521327;DD 112172/4;Bâtiment;;Autre bât. d'activités;3.7.1;Activités;6;1;19.49;20251201115710;Nouveau;Hors-sol;Meyrin;565.49975705;97.2090339754877
6392;295523227;DD 341975;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.19;20251201154339;Nouveau;Sous-sol;Lancy;3000.361938105;306.598290545611
6393;295531234;DD 342174;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.76;20251201095136;Nouveau;Sous-sol;Russin;277.384868215;84.2861929728021
6394;1025162;DD 342174;Bâtiment;;Habitation un logement;1.1.1;Habitation;4;0;12.43;20251201095720;Transformation;Hors-sol;Russin;26.29143316;95.0535398719173
6395;295531235;DD 341975;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;7;0;22.87;20251201152554;Nouveau;Hors-sol;Lancy;449.262422905;92.7768112449679
6771;295530543;DD 337906/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;14.63;20260318134548;Nouveau;Hors-sol;Corsier;984.33833174;185.157162753479
6772;295531562;DD 344010;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;8;0;24.58;20260318073800;Nouveau;Hors-sol;Genève-Petit-Saconnex;239.12890681;61.889883522348
6773;295521656;DD 112363/4;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7.22;20260320073631;Nouveau;Hors-sol;Vernier;93.830986725;41.0794134583129
6774;295521657;DD 112363/4;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.72;20260320073631;Nouveau;Hors-sol;Vernier;6.2066986;10.2482822632129
6775;295521658;DD 112363/4;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20260320073631;Nouveau;Hors-sol;Vernier;24.12954209;19.699989218381
6776;295531567;DD 343252;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;7;0;22.23;20260320082339;Nouveau;Hors-sol;Meyrin;759.77284426;131.946989418933
6777;295518015;DD 343252;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260320083803;Transformation;Sous-sol;Meyrin;1196.02654742;149.539285431385
6396;1021160;DD 341019;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;5;0;13.97;20251202091118;Transf-Surelev;Hors-sol;Meyrin;312.51252896;88.46755375726
6397;1021159;DD 341019;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;5;0;13.97;20251202091059;Transf-Surelev;Hors-sol;Meyrin;274.21653093;83.2052806486464
6398;295531237;APA 342353;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.29;20251202163656;Nouveau;Hors-sol;Bernex;85.56539467;39.29735494051
6399;1021100;DD 341019;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;4;0;11.23;20251202091127;Transf-Surelev;Hors-sol;Meyrin;321.19536486;85.2188299492803
6400;1001694;DD 342120;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;4;0;13.67;20251202141731;Transformation;Hors-sol;Bellevue;5.782993835;39.1507740259807
6401;3132164;DD 341799;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;2.8;20251202150658;Transformation;Hors-sol;Vernier;19.13245215;18.1945050005828
6402;295531238;APA 342353;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.9;20251202160710;Nouveau;Sous-sol;Bernex;97.51478248;43.8863021615252
6403;295528870;APA 330385/3;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.33;20251205084140;Nouveau;Hors-sol;Chêne-Bougeries;110.075501875;47.4265438054015
6404;295528871;APA 330385/3;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.33;20251205084140;Nouveau;Hors-sol;Chêne-Bougeries;80.07505814;41.1782935701493
6405;295528872;APA 330385/3;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.24;20251205084140;Nouveau;Sous-sol;Chêne-Bougeries;87.70749034;41.7531031398408
6406;1028824;APA 331190/2;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.8;20251205114547;Transformation;Hors-sol;Vernier;121.66428066;47.0769541443236
6407;295531243;APA 331190/2;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.08;20251205114414;Nouveau;Hors-sol;Vernier;35.27363924;23.7632363671307
6408;295531241;APA 342256;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;4.82;20251205090029;Nouveau;Hors-sol;Anières;49.91965342;28.3999065592139
6409;295520739;DD 342261;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;2.98;20251205094134;Surelevation;Hors-sol;Confignon;33.89927115;26.202087056146
6410;295531242;APA 342076;Bâtiment;;Serre;3.1.1;Activités;1;0;2.5;20251205104918;Nouveau;Hors-sol;Bardonnex;539.998194185;113.999969672519
6411;295531244;DD 342229;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.29;20251205122525;Nouveau;Hors-sol;Vandoeuvres;116.535990295;49.7728533405718
6412;295531245;DD 342229;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20251205123530;Nouveau;Sous-sol;Vandoeuvres;142.47352893;55.2797496930364
6413;295531247;DD 342229;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;2;5.64;20251205124907;Nouveau;Sous-sol;Vandoeuvres;327.771049475;78.1591880205623
6414;295531248;DD 342229;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;8.9;20251205132841;Nouveau;Hors-sol;Vandoeuvres;312.68791779;102.494790039961
6415;295531251;DD 342239;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.05;20251205160255;Nouveau;Hors-sol;Cologny;135.94872139;60.5931029604415
6416;295531252;DD 342239;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.5;20251205160255;Nouveau;Hors-sol;Cologny;132.16226391;61.0597013661572
6417;295531253;DD 342239;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;2;6.05;20251205163421;Nouveau;Sous-sol;Cologny;481.076165085;110.897536002935
6418;295531250;DD 342235;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.29;20251205142610;Nouveau;Sous-sol;Gy;1100.644763935;159.704252721533
6419;295093018;DD 342260;Bâtiment;;Usine;3.2.1;Activités;1;0;13.36;20251208122714;Transformation;Hors-sol;Vernier;155.09922934;51.7998552469109
6420;295531254;DD 342260;Bâtiment;;;;;1;0;13.46;20251208123801;Nouveau;Hors-sol;Vernier;47.54188454;24.4734578012943
6421;295531275;DD 339489;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.8;20251216100549;Nouveau;Hors-sol;Onex;863.1540489;159.087044179436
6422;295531273;DD 339489;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;9.4;20251216112715;Nouveau;Hors-sol;Onex;412.956350235;97.1789714490071
6423;295531274;DD 339489;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.4;20251216100549;Nouveau;Hors-sol;Onex;866.275090835;158.773997795013
6424;295531277;DD 339489;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;4.25;20251216112702;Nouveau;Sous-sol;Onex;4500.40638738;503.860552636906
6425;295531276;DD 339489;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;10.45;20251216100549;Nouveau;Hors-sol;Onex;857.388046635;158.534231599118
6426;295531342;APA 342760/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6;20260112111411;Nouveau;Hors-sol;Plan-les-Ouates;77.18959453;37.3800713965991
6427;1007346;APA 335683;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;4.07;20251215135121;Transf-Surelev;Hors-sol;Collonge-Bellerive;17.24712393;16.936561309464
6428;295531343;APA 342760/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6;20260112111411;Nouveau;Hors-sol;Plan-les-Ouates;77.190827295;37.3802863401038
6429;295531344;APA 342760/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6;20260112111411;Nouveau;Hors-sol;Plan-les-Ouates;77.19019231;37.3801564280563
6430;295531348;APA 342760/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260112113223;Nouveau;Sous-sol;Plan-les-Ouates;75.539838185;37.0801164060264
6431;295531349;APA 342760/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260112113334;Nouveau;Sous-sol;Plan-les-Ouates;71.29055181;35.8802114056109
6432;295531350;APA 342760/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3;20260112113311;Nouveau;Sous-sol;Plan-les-Ouates;74.28976132;36.6801933278621
6433;9082319;DD 342541/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;9;0;29.74;20260112164135;Transf-Surelev;Hors-sol;Lancy;3129.98173112;416.341952654651
6434;295531319;DD 342446/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.94;20260105140148;Nouveau;Hors-sol;Corsier;164.06146265;53.5400461700739
6435;295531317;DD 316934/3;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.4;20260105092122;Nouveau;Hors-sol;Puplinge;5.52885564;10.2835375595932
6436;2043014;DD 342341/1;Bâtiment;;Habitation - activités;2.2.1;Mixte: logements/activités ou équipement collectifs;2;0;7.85;20260105111925;Transf-Surelev;Hors-sol;Vandoeuvres;213.13153256;61.7312440970397
6437;295531318;DD 342341/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.02;20260105112031;Nouveau;Sous-sol;Vandoeuvres;50.02778674;28.359933391319
6438;295531023;DD 342426;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.2;20251209081617;Nouveau;Sous-sol;Choulex;115.13167146;44.3996527585698
6439;295531020;DD 342426;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;10.02;20251209081617;Nouveau;Hors-sol;Choulex;105.305735705;43.6001421319147
6440;295531021;DD 342426;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;10.02;20251209081617;Nouveau;Hors-sol;Choulex;105.26905438;44.5603108471111
6441;295531022;DD 342426;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;10.02;20251209081617;Nouveau;Hors-sol;Choulex;105.30447723;43.6001194778189
6442;295531024;DD 342426;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.2;20251209081617;Nouveau;Sous-sol;Choulex;117.09639715;44.0001539610969
6443;295531025;DD 342426;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.2;20251209081617;Nouveau;Sous-sol;Choulex;114.94771457;44.9599265832907
6444;295531269;APA 342493;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.77;20251215150543;Nouveau;Hors-sol;Meyrin;67.85395334;33.3125341999239
6445;1007745;DD 331014/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;8.5;20251215114043;Transf-Surelev;Hors-sol;Collonge-Bellerive;104.02271801;49.4531447528468
6446;1007346;APA 335683;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6;20251215135039;Transf-Surelev;Hors-sol;Collonge-Bellerive;230.404359255;71.7787828781191
6447;295531266;DD 331014;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.75;20251215113905;Nouveau;Sous-sol;Collonge-Bellerive;122.376766235;51.3181510189523
