EGID;VOLUME;SURFACE_TOTALE;SURFACE_PARTAGE;SURFACE_TOTALE_HS;DATE_LEVE;OBJECTID
295086583;58.78;55.78;21.83;50.37;20050801;565
295086584;56.14;54.9;21.83;49.72;20050801;566
295086585;87.97;58.55;0;36.14;20050801;567
295163734;158;94.63;0;78.87;20160301;568
295163418;28;41.26;0;41.08;20160301;569
295512391;26;30.14;0;29.48;20160301;570
295156235;798;351.99;0;241.96;20160301;571
1004065;607;293.35;0;288.51;20160301;572
1016906;969;242.6;0;208.34;20160301;573
295157774;558;280.17;128.06;242.54;20160301;607
295157843;58;68.11;31.12;63.34;20160301;608
295157773;536;269.72;124.48;243.74;20160301;609
295157842;53;63.01;37.23;58.24;20160301;610
295157778;508;260.11;63.71;239.37;20160301;611
295157844;60;70.02;31.05;62.11;20160301;612
295140351;1458;504.08;0;377.77;20160301;613
1030315;1596;622.93;0;566.58;20160301;614
1017313;383;177.8;56.53;170.08;20160301;615
1020945;487.24;231.64;121.38;221.86;20050801;616
1020946;497.68;234;234;222.17;20050801;617
1017314;414;194.3;50.21;184.05;20160301;618
1017436;2243;603.43;0;502.58;20160301;619
295515912;103;70.23;19.58;51.1;20160301;620
295515913;98;67.27;19.17;54.82;20160301;621
295151194;462;258.74;96.53;214.11;20160301;622
295151195;454;251.3;83;209.02;20160301;623
295151196;472;262.2;98.6;216.81;20160301;624
2041254;452.74;169.05;32.91;155.85;20050801;625
2041094;873.69;312.53;148.46;298.71;20050801;626
295151197;472;263.23;98.49;218.61;20160301;627
295515914;100;68.25;13.24;54.2;20160301;628
295158757;62;59.2;0;49.88;20160301;629
1021194;839.39;284.35;0;256.95;20050801;630
295157879;5696;892.63;0;553.97;20160301;631
295146193;714;317.29;15.45;261.79;20160301;632
1018385;845;372.7;0;308.35;20160301;633
295512040;95;105.46;0;100.02;20160301;634
295513794;1764;460.94;0;439.21;20160301;635
295143489;569;216.92;0;212.19;20160301;636
295164035;1664;380.45;0;374.2;20160301;637
295173533;339;189.62;0;150.17;20160301;638
295129716;132;74.56;0;57.73;20160301;639
295173534;2538;794.09;0;634.47;20160301;640
295129715;1542;518.62;0;321.84;20160301;641
295113092;715;343.61;0;257.17;20160301;642
295514194;103;70.07;0;67.44;20160301;643
295113097;592;282;29.45;230;20160301;644
295166433;223;164.23;29.45;157.86;20160301;645
295113093;696;294.58;0;245.46;20160301;646
295123785;2306;501.26;0;343.05;20160301;647
295123786;796;293.94;0;224.67;20160301;648
295147638;185;110.73;0;35.79;20160301;649
1018258;1511;515.3;0;333.14;20160301;650
1020947;514.19;242.42;138.72;222.81;20050801;651
2749338;1592;462.5;0;407.32;20160301;652
295082867;119;61.66;0;58.99;20160301;653
1018433;294;119.6;0;114.76;20160301;654
295142008;36;42.01;0;24.2;20160301;655
295116799;108;68.95;0;47.32;20160301;656
295111758;915;379.63;26.22;314.54;20160301;657
2041095;1466.71;441.84;344.83;414.21;20050801;658
2041096;1762.97;529.88;219.4;510.91;20050801;659
2375302;1267.29;366.46;0;280.12;20050801;660
1018214;783;256.32;48.51;185.3;20160301;661
1018213;736;264.04;48.51;201.89;20160301;662
295139027;1372;538.87;0;344.55;20160301;663
295515835;430;229.84;0;178.11;20160301;664
295145559;997;386.32;26.84;296.06;20160301;665
295515513;103;112.27;0;112.08;20160301;601
295157777;580;282.86;72.68;245.61;20160301;602
295157846;60;69.54;32.36;63.31;20160301;603
295157776;549;276.45;128.71;241.5;20160301;604
295157845;60;70.35;30.72;62.79;20160301;605
295157775;551;277.61;128.92;240.23;20160301;606
295168453;4335;972.47;0;754.86;20160301;712
295128404;1047;354.58;0;316.72;20160301;713
295131006;78;66.89;0;17;20160301;714
295511887;721;320.69;27.08;291.67;20160301;715
295511888;133;88.74;27.08;79.46;20160301;716
295165953;370;206.95;94.42;197.22;20160301;717
1000460;747;341.2;0;318.73;20160301;718
295119961;91;61.35;0;58.21;20160301;719
295512495;51;51.96;0;51.14;20160301;720
295112619;666;269.06;0;252.52;20160301;721
295512714;121;91.41;0;82.03;20160301;722
295071484;152;136.25;0;115.74;20160301;723
295112744;2057;565.1;0;458.5;20160301;724
295081720;795;263.9;0;200.84;20160301;725
295512873;85;55.3;15.22;45.61;20160301;726
295512468;38;42.6;0;36.71;20160301;727
295169818;24;28.29;0;27.81;20160301;728
295130568;809;352.38;0;313.58;20160301;729
3131840;486.49;232.33;151.93;227.4;20050801;730
3131841;497.33;232.98;76.57;225.92;20050801;731
295131326;100;67.06;0;38.9;20160301;732
295137597;206;104.83;0;84.58;20160301;733
295083824;356;200.37;0;154.63;20160301;734
295514752;86;59.01;0;57.14;20160301;735
295158833;72;59.92;0;52.2;20160301;736
295511725;2156;766.6;0;656.64;20160301;737
295514753;92;64.03;0;61.34;20160301;738
295154793;131;74.41;0;53.47;20160301;739
295088692;572.46;252.15;213.04;237.6;20050801;740
1009554;1388;344.91;0;222.37;20160301;741
295162758;582;275.99;140.6;246.54;20160301;742
295162756;573;268.46;68.17;233.04;20160301;743
295116694;3206;963.99;0;963.99;20160301;744
295167076;96;69.39;0;65.02;20160301;745
295514756;86;59.61;0;55.97;20160301;746
295167074;71;59.11;0;52.5;20160301;747
295162759;607;287.75;140.04;251.1;20160301;748
295514755;85;59.01;0;56.09;20160301;749
1021650;4701.47;1110.7;1085.71;1067.92;20050801;750
295163714;988;361.81;0;280.38;20160301;751
295514754;91;62.93;0;56.48;20160301;752
295167075;37;36.01;0;35.03;20160301;753
295514025;63;52.33;0;51.14;20160301;754
295145563;113;64.12;26.48;61.65;20160301;666
1021195;1331.02;368.34;0;353.49;20050801;667
1021196;730.23;288.79;85.98;274.44;20050801;668
1021197;434.16;252.6;41.27;243.74;20050801;669
295086586;86.97;57.79;0;53.9;20050801;670
295145562;991;384.82;26.87;294.44;20160301;671
295145565;117;66.23;26.89;62.48;20160301;672
295145566;116;66.1;27.3;63.54;20160301;673
295145561;1007;391.74;14.96;304.5;20160301;674
295145560;1008;390.74;26.91;304.29;20160301;675
1021607;4726.9;1343.42;422.65;1315.04;20050801;676
295168536;105;82.7;0;68.66;20160301;677
295513040;77;59.03;0;54.93;20160301;678
295513041;49;45.34;0;41.83;20160301;679
295168538;20;24.02;0;21.05;20160301;680
295168537;55;55.52;0;49.43;20160301;681
295088818;19;25.75;0;24.11;20160301;682
295070336;118;78.84;0;75.21;20160301;683
295164336;530;273.51;93.05;265.73;20160301;684
295070304;206;107.74;0;100.67;20160301;685
295512773;26;33.9;0;31.4;20160301;686
295164335;515;261.49;93.05;255.04;20160301;687
295514325;39;46.57;0;46.23;20160301;688
295514746;126;66.85;0;64.18;20160301;689
295161378;365;148.09;0;146.1;20160301;690
295161380;1593;481.93;0;405.92;20160301;691
295113243;718;327.63;0;284.38;20160301;692
295118999;131;99.33;0;88.36;20160301;693
295515969;44;38.23;0;36.54;20160301;694
1000371;4856;865.6;0;705.79;20160301;695
295165954;1045;478;94.42;374.24;20160301;696
1000382;307;159.84;6.29;135.96;20160301;697
295160604;100;61.9;3.74;47.48;20160301;698
295140969;1747;570.35;0;410.37;20160301;699
295510382;189;110.67;0;74.36;20160301;700
295144688;59;46.9;0;43.09;20160301;701
2033974;1052;348.86;0;302;20160301;702
295160602;1444;521.46;3.74;403.62;20160301;703
1000438;420;234.99;73.3;219.56;20160301;704
295515240;20;23.42;6.29;6.57;20160301;705
1000439;437;241.33;73.3;229.18;20160301;706
295135827;80;78.75;0;56.19;20160301;707
295086588;1728.1;288.64;0;268.1;20050801;708
295086653;102.11;61.01;0;54.3;20050801;709
1000385;922;374.66;0;320.14;20160301;710
295131008;1490;463.32;0;401.29;20160301;711
295113373;1186;384.14;19.42;335.97;20160301;764
295137606;86;57.11;0;51.16;20160301;765
295119292;159;82.12;26.68;81.42;20160301;766
190126190;2111.58;674.68;0;586.45;20050801;767
295010324;16062.97;1594.46;0;1578.18;20050801;768
295171774;19;26.99;0;26.45;20160301;769
1009689;713;305.88;0;261.49;20160301;770
295165033;1060;460.77;0;357.63;20160301;771
295111718;921;310.56;26.68;306.6;20160301;772
295511925;17;18.56;0;18.09;20160301;773
295128946;141;68.9;0;63.12;20160301;774
295146854;1459;529.74;0;408.15;20160301;775
295088808;100;71.18;0;65.8;20160301;776
295510826;28;35.85;0;30.71;20160301;777
1007130;508;166.61;0;136.08;20160301;778
295515625;47;57.98;0;50.35;20160301;779
295510798;393;194.07;35.58;174.61;20160301;780
295510802;361;176.31;16.35;165.23;20160301;781
295113321;105;67.64;0;65.86;20160301;782
295138583;1069;403.69;92.68;397.82;20160301;783
295138574;1065;401.95;0;393.9;20160301;784
295512511;30;36.48;0;33.86;20160301;785
1007135;1145;371.75;0;231.11;20160301;786
295123765;63;47.45;0;45.23;20160301;787
295138570;1063;401.69;0;396.3;20160301;788
295138572;1062;401.09;0;395.07;20160301;789
1007185;986;366.27;0;312.12;20160301;790
1007153;1743;529.89;0;382.52;20160301;791
1021594;4384.3;1142.96;312.21;1131.67;20050801;792
1021595;2992.2;932.44;534.37;885.74;20050801;793
1021596;3030.98;935.97;266.88;889.24;20050801;794
295510800;337;165.01;31.25;156.92;20160301;795
295138577;1053;397.64;0;393.35;20160301;796
295510799;364;180.2;32.47;160.14;20160301;797
295138568;1065;402.28;0;393.83;20160301;798
295510801;346;169.48;32.28;160.77;20160301;799
295138582;1066;403.01;92.68;395.71;20160301;800
1020498;1186.36;391.43;0;356.36;20050801;801
1007095;2405;576.78;0;452.34;20160301;802
2749212;491;223.27;0;212.77;20160301;803
295165893;91;69.41;0;66.83;20160301;804
295138580;1069;404.43;0;398.11;20160301;805
295510797;440;214.64;18.43;200.01;20160301;806
295161374;173;89.84;0;79.96;20160301;807
295163293;78;51.74;0;43.65;20160301;808
295161373;2882;786.36;0;740.76;20160301;809
2036114;716;294.73;0;241.87;20160301;810
295515452;86;80.6;40.86;73.81;20160301;811
295161959;80;79.92;0;73.54;20160301;812
1006899;1920;579.32;0;399.81;20160301;813
295515451;91;73.57;15.37;63.4;20160301;814
295160775;178;83.07;0;80.23;20160301;815
295145153;122;77.55;0;74.06;20160301;816
295513046;601;270.4;0;210.72;20160301;817
295513045;38;35.31;0;34.39;20160301;818
295158133;5008;1298.28;261.2;1106.12;20160301;819
295084384;6693.45;1075.8;189.53;836.58;20050801;820
295167073;61;58.44;0;47.56;20160301;755
295127086;101;66.9;0;61.6;20160301;756
1009626;672;282.55;0;279.15;20160301;757
1021590;2988.02;931.61;534.46;895.18;20050801;758
295090755;119;65.08;0;64.18;20160301;759
295162760;595;278.22;68.41;244.49;20160301;760
1021593;4404.72;1176.02;623.63;1167.15;20050801;761
2749406;880;296.05;0;235.12;20160301;762
295128947;1011;327.2;0;278.3;20160301;763
295158134;4827;1253.6;261.2;1121.08;20160301;862
1020501;456.03;227.46;161.34;209.15;20050801;863
1020502;598.03;243.36;71.77;226.35;20050801;864
1020503;381.17;217.62;63.34;207;20050801;865
295168535;161;103.39;0;83.33;20160301;866
295143912;2299;817.32;0;607.97;20160301;867
1007215;867;243.7;0;231.4;20160301;868
295086867;301;115.59;0;109.14;20160301;869
295513060;57;49.86;0;48.82;20160301;870
295137386;854;331.85;17.89;267.11;20160301;871
295161853;260;131.15;0;129.18;20160301;872
295514262;41;41.25;0;39.37;20160301;873
295515961;52;54.95;0;54.48;20160301;874
295118642;1186;401.07;0;272.77;20160301;875
295116845;86;78.74;25.06;59.11;20160301;876
295512725;686;323.18;98.27;302.14;20160301;877
295137587;63;55.58;0;54.44;20160301;878
295516363;9275;1150.96;0;983.37;20160301;879
295133567;630;208.61;0;207.07;20160301;880
295161354;87;63.81;0;61.14;20160301;881
295020308;625.04;259.69;8.79;210.45;20050801;882
295159513;306;127.18;19.25;121.16;20160301;883
295169773;5524;718.82;0;709.7;20160301;884
295152694;4926;1186.06;0;1035.81;20160301;885
295112592;20560;2040.32;0;1436.1;20160301;886
295161358;41;42.79;0;40.35;20160301;887
295144528;556;260.34;53.78;193.03;20160301;888
295009906;2879;634.19;0;586.13;20160301;889
295141868;4234;1109.61;0;885.56;20160301;890
295123925;14720;2248.9;313.5;1740.18;20160301;891
295084834;12523.12;1350.23;189.53;1261.73;20050801;892
295084851;4458.8;821.46;442.14;793.83;20050801;893
295076801;215;143.6;18.81;108.27;20160301;894
295118226;2393;542.1;0;485.76;20160301;895
295116850;91;80;25.05;61.04;20160301;896
295149173;595;240.72;21.16;202.79;20160301;897
295171576;226;180.61;0;179.61;20160301;898
295161359;37;38.2;0;34.6;20160301;899
295116849;508;236.65;49.91;200.85;20160301;900
295161353;81;58.79;0;56.65;20160301;901
295161361;99;68.64;0;66.58;20160301;902
295512639;7055;1586.63;0;1481.28;20160301;903
295161356;343;171.43;0;150.3;20160301;904
295115126;1286;418.86;0;366.58;20160301;905
295512726;685;323.81;98.72;312.66;20160301;906
295116847;521;242.54;50.97;206.04;20160301;907
295161360;72;51.04;0;48.28;20160301;908
295084385;159.76;111.09;0;103.5;20050801;821
295084398;13.01;21.27;0;13.5;20050801;822
295084609;22.03;62.7;9.06;62.09;20050801;823
1007042;1551;493.4;0;367.13;20160301;824
1020499;2532.59;459.98;12.51;421.6;20050801;825
295169000;77;52.15;0;48.22;20160301;826
1020500;632.22;269.68;133.23;258.39;20050801;827
1007331;398;213.56;0;185.59;20160301;828
2749812;902;328.99;0;285.48;20160301;829
295510822;138;70.37;0;63.42;20160301;830
1006797;823;258.28;0;230.09;20160301;831
295112021;714;340.79;0;249.27;20160301;832
2374900;2064;641.02;0;583.69;20160301;833
1006873;1025;365.81;0;318.28;20160301;834
295160874;45;42.79;0;40.84;20160301;835
295160433;45;40.16;0;37.94;20160301;836
295097541;100.76;70.45;17.3;65.11;20050801;837
295147794;165;93.58;0;74.61;20160301;838
295151935;244;177.39;0;103.27;20160301;839
295147793;144;81.44;0;79.33;20160301;840
1006806;968;337.65;0;244.44;20160301;841
1006828;2788;831.2;0;649.7;20160301;842
295127229;101;73.15;43.89;70.73;20160301;843
295514034;52;39.83;0;37.18;20160301;844
295100331;94;62.96;0;59.88;20160301;845
295113181;715;341.67;0;250.3;20160301;846
295513755;34;29.14;0;27.25;20160301;847
2749502;666.96;269.53;114.28;237.03;20050801;848
3131852;614.52;279.67;116.21;264.76;20050801;849
295135046;916;380.37;0;255.97;20160301;850
295127228;1121;329.74;27.43;322.53;20160301;851
295513754;107;83.41;0;77.66;20160301;852
2035995;1021;371.45;14.19;348.36;20160301;853
295137626;63;55.99;0;47.25;20160301;854
295511376;22;42.7;14.19;41.39;20160301;855
1006990;960;358.45;0;266.88;20160301;856
295118495;150;84.56;0;83.46;20160301;857
295173413;94;66.42;0;60.66;20160301;858
295084144;1881;455.29;0;395.23;20160301;859
295145564;114;64.88;14.89;61.09;20160301;860
1007342;393;192.06;0;181.79;20160301;861
295163399;60;72.15;0;71.81;20160301;921
295515960;52;54.7;0;54.16;20160301;922
295101076;64;65.46;19.25;64.02;20160301;923
295160335;70;68.85;0;63.87;20160301;924
295515393;63;72.76;51.23;55.01;20160301;925
295137591;103;117.33;0;116.7;20160301;926
295514984;94;81.77;0;78.36;20160301;927
9082329;1309;426.91;17.89;379.61;20160301;928
295152695;1751;679.04;0;654.05;20160301;929
295516447;16;21.55;0;21.18;20160301;930
295149174;581;235.14;21.18;199.98;20160301;931
295171615;48;54.78;42.26;54.27;20160301;932
295074786;113;77.67;0;77.11;20160301;933
295144532;71;50.23;9.42;32.01;20160301;934
295512446;1247;416.11;0;397.4;20160301;935
295101101;298;151.76;0;136.89;20160301;936
295149093;123;93.27;0;76.64;20160301;937
295171213;293;138.7;0;134.99;20160301;938
2041340;1254;486.47;115.91;397.95;20160301;939
295161355;322;99.63;0;97.32;20160301;940
295171614;49;54.95;42.28;54.17;20160301;941
295161357;45;44.98;0;41.48;20160301;942
295089529;184;87.36;0;78.48;20160301;943
295141289;56;45.79;11.9;43.04;20160301;944
1020613;838;252.81;0;174.37;20160301;945
295171575;56;56.97;0;54.03;20160301;946
295116846;508;237.21;50.22;201.18;20160301;947
295116848;80;76.34;49.77;57.9;20160301;948
1021541;3633;1115.43;653.12;1113.9;20160301;949
1020543;4427;890.8;0;861.36;20160301;950
1021558;3683;1130.69;662.04;1128.89;20160301;951
1021555;3679;1129.96;661.82;1127.68;20160301;952
1021567;3751;1139.8;331.13;1135.92;20160301;953
1021563;3691;1132.94;662.43;1128.58;20160301;954
1021552;3647;1119.2;654.17;1114.81;20160301;955
1021545;3684;1122.36;326.52;1119.03;20160301;956
1021566;3686;1131.51;662.44;1128.81;20160301;957
1021551;3685;1130.88;658.45;1121.43;20160301;958
295085096;524;218.04;20.81;187.8;20050801;959
295085616;602.25;220.5;0;197.15;20050801;960
295085652;113.52;83.95;0;81.09;20050801;961
295085656;252.02;148.22;0;141.03;20050801;962
295085661;30.51;40.31;0;37.28;20050801;963
1021369;4465.01;1232.78;657.49;1228.31;20050801;964
1021370;5047.06;1280.48;657.28;1275.42;20050801;965
1021371;9088.54;2094.58;481.43;2008.79;20050801;966
1021372;10871.9;2413.92;481.43;2165.14;20050801;967
1021373;4443.24;1228.55;328.29;1437.71;20050801;968
1021374;4430.83;1228.62;328.29;1435.58;20050801;969
1020504;1425.94;432.14;0;383.26;20050801;970
1021170;472.64;227.19;36.35;214.57;20050801;971
1021171;530.66;274.22;32.68;261.37;20050801;972
1021172;530.97;274.16;32.63;259.19;20050801;973
1021173;520.77;265.58;36.01;257.88;20050801;974
189;2419.81;452.09;0;452.09;20110401;975
295098244;1085.07;534.72;126.79;417.73;20050801;976
295100612;1011.49;315.61;47.59;291.69;20050801;977
295100632;872.21;285.39;83.41;261.74;20050801;978
295100660;44.06;43.32;0;42.29;20050801;979
295085357;219.47;120.96;0;109.49;20050801;980
295086327;73.4;70.59;12.54;68.62;20050801;981
295086372;89.92;78.49;22.11;77.56;20050801;982
295086374;61.72;64.83;42.67;59.79;20050801;983
295086375;62.72;64.81;42.53;60.69;20050801;984
295020309;620.92;256.95;9.28;198.83;20050801;985
295513061;52;51.51;0;50.15;20160301;909
295144533;70;49.23;9.42;33.34;20160301;910
295145755;67;59.76;0;58.2;20160301;911
295163425;58;70.55;0;69.41;20160301;912
295140469;56;47;11.9;44.92;20160301;913
295513859;37;36.76;0;35.54;20160301;914
1021295;2773;748;18.81;683.33;20160301;915
295512727;669;321.37;196.98;301.71;20160301;916
295085077;523;249.25;0;234.86;20160301;917
295128526;1528;524.46;0;479.38;20160301;918
295510899;11342;1733.55;313.5;1706.14;20160301;919
2041341;1454;433.36;115.91;405.16;20160301;920
295132105;22408;3894.25;0;3218.74;20160301;1023
1021643;5609.95;1330.19;1284.46;1305.62;20050801;1024
295172693;12;18.52;0;16.91;20160301;1025
295513708;65;60.56;0;58.35;20160301;1026
1015434;676;253.98;0;217.89;20160301;1027
1021645;5673.47;1346.62;1305.37;1310.44;20050801;1028
1021377;5568.6;1576.89;837.46;1568.19;20050801;1029
3131862;447.04;232.45;161.71;214.47;20050801;1030
1015934;9757;2079.51;0;2043.44;20160301;1031
1015161;9503;2232.71;0;2134.19;20160301;1032
295131926;475;177.11;0;149.79;20160301;1033
295076722;28;34.39;0;27.58;20160301;1034
295168015;2826;1154.24;0;1133.71;20160301;1035
295516449;499;221.57;43.9;100.86;20160301;1036
295510341;1675;434.69;0;351.16;20160301;1037
295111651;10628;1942.79;0;1849.65;20160301;1038
295151973;10094;1937.7;0;1870.03;20160301;1039
295511427;69;120.8;0;120.23;20160301;1040
295514529;46;52.11;0;42.96;20160301;1041
295076316;267;187.17;0;150.64;20160301;1042
295131928;560;198.93;0;151.53;20160301;1043
295152296;33845;4479.1;43.9;3548.25;20160301;1044
295095686;684;239.04;0;212.43;20160301;1045
295103554;38;43.91;0;43.44;20160301;1046
295086397;93.44;64.45;11.95;52.69;20050801;1047
295086398;77.35;55.11;14.33;52.35;20050801;1048
295086403;62.2;63.86;41.89;59.96;20050801;1049
295135306;9782;1890.63;0;1844.06;20160301;1050
295143509;187;99.88;0;75.51;20160301;1051
1020944;831.76;253.86;0;247.85;20050801;1052
295131927;593;211.3;0;200.27;20160301;1053
295511426;454;308.77;0;209.34;20160301;1054
1014893;7910;2092.82;0;2012.07;20160301;1055
1014712;3682;1201.95;0;1166.89;20160301;1056
295516532;643;290.54;0;208.49;20160301;1057
295513068;216;139.6;0;135.23;20160301;1058
1016691;4769;1302.71;0;1251.69;20160301;1059
295166273;7206;2325.96;466.68;2219.66;20160301;1060
1021646;5679.35;1311.24;1311.24;1277.89;20050801;1061
295159773;226;110.61;0;103.71;20160301;1062
